set;id;link
2x2;571553;https://cards.scryfall.io/large/front/5/4/541f56d8-3ea1-4750-b88d-c5a7837681b5.jpg
2x2;571554;https://cards.scryfall.io/large/front/f/4/f43748ea-1d65-4ee8-9c66-221412a284c0.jpg
2x2;571555;https://cards.scryfall.io/large/front/1/c/1ce33033-f673-451e-bb8e-cd3e2309e4b4.jpg
2x2;571556;https://cards.scryfall.io/large/front/e/8/e8c61bd1-4bf5-4c38-835d-2249f8e8d5d4.jpg
2x2;571557;https://cards.scryfall.io/large/front/b/6/b66c8ada-82a6-46d9-acd0-b4ff9e1e12bd.jpg
2x2;571558;https://cards.scryfall.io/large/front/d/9/d99869b4-0bb6-444a-bdc4-5916371c9d29.jpg
2x2;571559;https://cards.scryfall.io/large/front/c/a/ca5817ce-a8ba-4007-b8ca-6d39a421a9bc.jpg
2x2;571560;https://cards.scryfall.io/large/front/e/1/e1481378-25c3-4f8d-93bc-0a433f467dca.jpg
2x2;571561;https://cards.scryfall.io/large/front/6/5/65010991-2097-4769-be96-f24b4bf9276f.jpg
2x2;571562;https://cards.scryfall.io/large/front/3/5/35517572-b5d4-4dbf-b090-4e4c4b040a0d.jpg
2x2;571563;https://cards.scryfall.io/large/front/5/8/58f4b8a7-4153-4694-9aae-f61d3124c785.jpg
2x2;571564;https://cards.scryfall.io/large/front/9/a/9a8399fc-4cba-44c5-888e-2cfc0f6739f6.jpg
2x2;571565;https://cards.scryfall.io/large/front/d/4/d4c0fcdb-a312-4976-bcfb-73930c0a556c.jpg
2x2;571566;https://cards.scryfall.io/large/front/7/3/73c18cb4-96b1-4af2-912e-974e22877ede.jpg
2x2;571567;https://cards.scryfall.io/large/front/e/4/e4fc28d1-61d5-4a78-8fbb-6566128486ce.jpg
2x2;571568;https://cards.scryfall.io/large/front/9/3/93f6631f-f3a6-4d3c-8618-4b4ab4e82483.jpg
2x2;571569;https://cards.scryfall.io/large/front/d/9/d9b8259d-0bfa-4327-ac91-157c0b9e7dfb.jpg
2x2;571570;https://cards.scryfall.io/large/front/b/3/b3e47d49-e5b5-487b-a1ec-373dbf89b2ec.jpg
2x2;571571;https://cards.scryfall.io/large/front/6/2/6200ac79-b166-43d0-9a0b-5b547625ed57.jpg
2x2;571572;https://cards.scryfall.io/large/front/a/0/a0dab027-a475-481b-b012-b6a76e21e494.jpg
2x2;571573;https://cards.scryfall.io/large/front/e/9/e903a1d8-2127-4a32-9223-8ff6574c503f.jpg
2x2;571574;https://cards.scryfall.io/large/front/0/7/07478486-b065-4173-837e-cd3335a0567d.jpg
2x2;571575;https://cards.scryfall.io/large/front/e/4/e41f950f-b818-4150-af71-b53a502ca0d5.jpg
2x2;571576;https://cards.scryfall.io/large/front/5/8/58f25737-a195-4763-bc23-b3c4d38b9e58.jpg
2x2;571577;https://cards.scryfall.io/large/front/6/9/696cb81d-bc00-4603-b340-c0b2e55c0959.jpg
2x2;571578;https://cards.scryfall.io/large/front/c/c/cc138550-a797-4a57-91b3-626aac1b1edd.jpg
2x2;571579;https://cards.scryfall.io/large/front/2/f/2f3e1033-428a-4263-8813-fdb8bb4b6425.jpg
2x2;571580;https://cards.scryfall.io/large/front/b/e/be662808-e452-407d-b142-bf6f30990b5a.jpg
2x2;571581;https://cards.scryfall.io/large/front/3/2/3242a9f0-2ba3-4852-ac8f-366772ac1c62.jpg
2x2;571582;https://cards.scryfall.io/large/front/9/b/9bf662e7-e63f-40c2-b163-1ebce47d8696.jpg
2x2;571583;https://cards.scryfall.io/large/front/a/5/a57b0e38-8931-4715-ac13-b3af30b27895.jpg
2x2;571584;https://cards.scryfall.io/large/front/2/5/25266b22-3cee-4ac8-91e8-5a23fbaa457a.jpg
2x2;571585;https://cards.scryfall.io/large/front/9/2/921b65b1-18bf-4b02-a35d-7eaee1846611.jpg
2x2;571586;https://cards.scryfall.io/large/front/a/5/a53170fe-7f18-47ef-b501-1ed398306419.jpg
2x2;571587;https://cards.scryfall.io/large/front/c/8/c8173413-0431-4b70-a509-f1bc11a59225.jpg
2x2;571588;https://cards.scryfall.io/large/front/8/f/8f6dd439-78f6-480b-bdc3-1cb3481bcaf1.jpg
2x2;571589;https://cards.scryfall.io/large/front/c/0/c0119777-70da-4cba-8104-a7e78604d515.jpg
2x2;571590;https://cards.scryfall.io/large/front/0/6/069bf085-3f70-4c85-8e90-609d1d182e29.jpg
2x2;571591;https://cards.scryfall.io/large/front/c/4/c4125bb0-b104-438e-a6a2-97f9d141243c.jpg
2x2;571592;https://cards.scryfall.io/large/front/1/6/16677645-f635-4183-8afc-056520b94122.jpg
2x2;571593;https://cards.scryfall.io/large/front/5/9/597ca22d-2f08-47b3-9d93-c4d685cefb5f.jpg
2x2;571594;https://cards.scryfall.io/large/front/3/e/3e36323c-75d0-475e-a5a7-9a1567ff2b62.jpg
2x2;571595;https://cards.scryfall.io/large/front/6/1/61cd85ec-13b3-4d63-b144-5baa39ad6524.jpg
2x2;571596;https://cards.scryfall.io/large/front/9/6/9655bbe4-062f-4278-ad05-a326a64c5b69.jpg
2x2;571597;https://cards.scryfall.io/large/front/8/4/844c9fa7-8751-49be-827a-7fb6986bae59.jpg
2x2;571598;https://cards.scryfall.io/large/front/9/4/94b79c31-597f-484b-a684-f1520cae314a.jpg
2x2;571599;https://cards.scryfall.io/large/front/1/1/1145d817-9c84-4acd-977c-fe00325568fd.jpg
2x2;571600;https://cards.scryfall.io/large/front/a/1/a103646d-b363-4896-a48f-0527d746587e.jpg
2x2;571601;https://cards.scryfall.io/large/front/1/2/12259d86-f610-47c7-bb81-0da9bb6a2795.jpg
2x2;571602;https://cards.scryfall.io/large/front/2/a/2aff9aa6-bc5e-476d-9dd1-1318ed521b6f.jpg
2x2;571603;https://cards.scryfall.io/large/front/5/4/54e2d6c2-a233-4e37-94c9-673a4a957e0c.jpg
2x2;571604;https://cards.scryfall.io/large/front/a/a/aa828bdc-221e-4e81-9e71-6f288690ddcd.jpg
2x2;571605;https://cards.scryfall.io/large/front/6/8/68aa496d-15c0-4da0-b3c9-4bb7e57d9a31.jpg
2x2;571606;https://cards.scryfall.io/large/front/8/9/89a0fe75-cfaf-483e-8412-9ffb5d96ae25.jpg
2x2;571607;https://cards.scryfall.io/large/front/a/4/a4e787a7-3721-4ba7-b643-a103488cfc8a.jpg
2x2;571608;https://cards.scryfall.io/large/front/5/2/52a30e27-4c52-4191-8541-e25732a2dd42.jpg
2x2;571609;https://cards.scryfall.io/large/front/3/2/32f08fd3-9c0a-476a-9894-1938179824c6.jpg
2x2;571610;https://cards.scryfall.io/large/front/3/d/3dd0bf11-4e43-43f1-82e3-755beed0ede0.jpg
2x2;571611;https://cards.scryfall.io/large/front/4/1/41b05cf1-1bc2-43e1-b383-9cbb69517389.jpg
2x2;571612;https://cards.scryfall.io/large/front/6/d/6dcc4f4b-a1bd-4581-858f-bbd3ff6a9d7a.jpg
2x2;571613;https://cards.scryfall.io/large/front/2/0/20b5fe42-929c-406d-9377-40b49f9d2e2c.jpg
2x2;571614;https://cards.scryfall.io/large/front/b/5/b588dc15-68e6-4cbb-9345-a921c10f862d.jpg
2x2;571615;https://cards.scryfall.io/large/front/8/c/8caa7115-1b26-4615-842f-671b24dc96d8.jpg
2x2;571616;https://cards.scryfall.io/large/front/c/d/cd0c8d75-fb20-49f2-9a03-35411f06c1a7.jpg
2x2;571617;https://cards.scryfall.io/large/front/3/c/3cba6180-a15e-4f7f-8843-e48e69e758a0.jpg
2x2;571618;https://cards.scryfall.io/large/front/4/1/41a21a0c-fe3d-456b-a905-8d962c0b1e3c.jpg
2x2;571619;https://cards.scryfall.io/large/front/2/7/274e22fb-7afc-43bc-b309-e36ee48d6b03.jpg
2x2;571620;https://cards.scryfall.io/large/front/0/e/0e7334eb-66c1-4410-966c-4e76c1b9e9a7.jpg
2x2;571621;https://cards.scryfall.io/large/front/5/5/55aef108-6aaf-465d-b3f6-5ac1499f44a3.jpg
2x2;571622;https://cards.scryfall.io/large/front/0/0/002fe870-eae5-42cc-a44c-32906f60719e.jpg
2x2;571623;https://cards.scryfall.io/large/front/c/a/ca984fdb-aaca-4d8f-af2f-72387122607b.jpg
2x2;571624;https://cards.scryfall.io/large/front/f/1/f1caccc8-4f33-4ae3-a09a-b41b9c4663a1.jpg
2x2;571625;https://cards.scryfall.io/large/front/7/8/782c4bd2-b84a-4dbd-9452-90c9734d78fb.jpg
2x2;571626;https://cards.scryfall.io/large/front/0/7/07790bd5-0d27-490e-b1ae-3b866882461e.jpg
2x2;571627;https://cards.scryfall.io/large/front/4/9/4928cb86-6971-458b-ad74-1b39c0e1c177.jpg
2x2;571628;https://cards.scryfall.io/large/front/4/0/400862ac-f229-4f73-949c-779f6bfa868b.jpg
2x2;571629;https://cards.scryfall.io/large/front/5/b/5bd498cc-a609-4457-9325-6888d59ca36f.jpg
2x2;571630;https://cards.scryfall.io/large/front/a/e/aeb0160a-dfdc-4b1f-865e-ef905aee65d5.jpg
2x2;571631;https://cards.scryfall.io/large/front/1/1/11e8d2fd-b132-4807-9410-8edeffa519ed.jpg
2x2;571632;https://cards.scryfall.io/large/front/e/1/e1939833-05e5-4cbd-b766-7837e72e5929.jpg
2x2;571633;https://cards.scryfall.io/large/front/f/6/f63c1112-4cfc-4af9-85a9-4431886f19bb.jpg
2x2;571634;https://cards.scryfall.io/large/front/b/2/b2548ad2-3c62-4ed1-899c-1002b46cdd8f.jpg
2x2;571635;https://cards.scryfall.io/large/front/d/5/d5f5399a-26c6-4ecd-9715-f6440f6958f1.jpg
2x2;571636;https://cards.scryfall.io/large/front/7/f/7f4893ef-f983-418b-b7a4-5f073c844545.jpg
2x2;571637;https://cards.scryfall.io/large/front/3/f/3f99fb1e-99a6-4c83-98eb-7bff23996a7f.jpg
2x2;571638;https://cards.scryfall.io/large/front/d/2/d2312a56-088f-42f9-9bd2-7b0b94935236.jpg
2x2;571639;https://cards.scryfall.io/large/front/9/5/9591f918-df2e-4663-b622-f731b0e01b6d.jpg
2x2;571640;https://cards.scryfall.io/large/front/a/4/a4ac4633-066b-4897-b484-2ec654c7eaa1.jpg
2x2;571641;https://cards.scryfall.io/large/front/c/1/c1a31d52-a407-4ded-bfca-cc812f11afa0.jpg
2x2;571642;https://cards.scryfall.io/large/front/7/8/787b1cc8-42b4-4d3e-9b8a-a252de297b1a.jpg
2x2;571643;https://cards.scryfall.io/large/front/9/9/998d0cc8-ca2a-41c3-ab65-d05c26ab8278.jpg
2x2;571644;https://cards.scryfall.io/large/front/9/5/95d9f93c-50a8-41a9-be98-d1900bf1c12f.jpg
2x2;571645;https://cards.scryfall.io/large/front/7/7/776899f8-e977-42b7-8b54-6f726a349e3c.jpg
2x2;571646;https://cards.scryfall.io/large/front/3/0/30879758-841c-46a9-a0b6-179ac163f0ac.jpg
2x2;571647;https://cards.scryfall.io/large/front/e/5/e5142b7a-e580-4737-a4aa-2590f6610ceb.jpg
2x2;571648;https://cards.scryfall.io/large/front/1/4/14adc0af-de61-4872-916c-3cf480dece46.jpg
2x2;571649;https://cards.scryfall.io/large/front/e/9/e93621a8-d0f4-436e-9e4f-cccc0447eae8.jpg
2x2;571650;https://cards.scryfall.io/large/front/4/4/44067327-6fe3-4222-b591-6d14d0e360d7.jpg
2x2;571651;https://cards.scryfall.io/large/front/7/0/7084fc02-8941-4a4f-805d-3c1625cf1d58.jpg
2x2;571652;https://cards.scryfall.io/large/front/c/2/c26abe8c-4f06-448d-9e0e-8214592cb885.jpg
2x2;571653;https://cards.scryfall.io/large/front/e/6/e697ea72-e10e-4fed-be8f-8c6455cc3fc8.jpg
2x2;571654;https://cards.scryfall.io/large/front/b/e/bed4a63d-632a-4a3a-b35f-f8e155237d27.jpg
2x2;571655;https://cards.scryfall.io/large/front/8/7/877b7b90-80d4-4cad-af7c-a0b36c590ca0.jpg
2x2;571656;https://cards.scryfall.io/large/front/1/7/17db644c-1acf-477d-9c20-f72221f1108a.jpg
2x2;571657;https://cards.scryfall.io/large/front/5/a/5a9b093d-a483-4c7d-81b5-9c70c866bbb1.jpg
2x2;571658;https://cards.scryfall.io/large/front/2/9/294b7e06-4758-4590-b1f0-b7f97537218f.jpg
2x2;571659;https://cards.scryfall.io/large/front/e/b/eb746aeb-7595-4b45-8ffc-90f220308960.jpg
2x2;571660;https://cards.scryfall.io/large/front/d/1/d1d7237b-6749-4d39-bc69-5185d01e24d4.jpg
2x2;571661;https://cards.scryfall.io/large/front/4/c/4c66bacf-ad9a-40c3-a2b7-464be8d4dd24.jpg
2x2;571662;https://cards.scryfall.io/large/front/2/8/287c4a77-a458-4493-a35e-6bbb6d88087f.jpg
2x2;571663;https://cards.scryfall.io/large/front/e/8/e8af7e5a-806b-4264-9010-f497b40a7fb4.jpg
2x2;571664;https://cards.scryfall.io/large/front/f/5/f511cf93-3443-4e35-8425-a1e2d24a6157.jpg
2x2;572993;https://cards.scryfall.io/large/front/3/0/309a6684-ecb3-491c-899a-3aa15a51130b.jpg
2x2;572989;https://cards.scryfall.io/large/front/c/8/c8638c18-f5ea-4e36-9c48-ec1446d0f7a6.jpg
2x2;572990;https://cards.scryfall.io/large/front/1/6/169fcff7-58f2-420b-a5f1-642ad38709b3.jpg
2x2;573375;https://cards.scryfall.io/large/front/7/6/765fd969-d3da-426a-8bf2-d4e1bb7ae878.jpg
2x2;573376;https://cards.scryfall.io/large/front/6/4/64b4b6cd-6d0f-4060-b51f-61f481000d51.jpg
2x2;573377;https://cards.scryfall.io/large/front/c/b/cbc085e9-bbb2-463a-b35c-bee13008a2c6.jpg
2x2;573000;https://cards.scryfall.io/large/front/e/3/e3331a24-e4c0-45ca-9b72-ae14d5cd94eb.jpg
2x2;573001;https://cards.scryfall.io/large/front/a/5/a595d04e-4cdb-49d1-a323-7b6d1e3ccbe9.jpg
2x2;573002;https://cards.scryfall.io/large/front/9/b/9b974f99-28d0-4cd5-87a7-3f9661ddd1b4.jpg
2x2;573003;https://cards.scryfall.io/large/front/6/d/6dbb79bb-657d-469d-b3f2-381a82891ccc.jpg
2x2;573004;https://cards.scryfall.io/large/front/c/a/ca736b62-9b02-49bf-8abd-5de6c4bf0ab0.jpg
2x2;573005;https://cards.scryfall.io/large/front/a/a/aab08707-1599-4b3f-9be1-363dfe4ecdbe.jpg
2x2;573006;https://cards.scryfall.io/large/front/7/9/79c9e989-b3fd-43ca-b2a5-d051f3b504b3.jpg
2x2;573007;https://cards.scryfall.io/large/front/d/4/d4397224-5e64-4615-8c53-e6672655f2ad.jpg
2x2;573008;https://cards.scryfall.io/large/front/5/3/5396b405-6fa0-43d7-a8f6-f64154e95e98.jpg
2x2;573009;https://cards.scryfall.io/large/front/b/b/bb51da3a-9058-4817-ae69-d1d02a81b207.jpg
2x2;573010;https://cards.scryfall.io/large/front/4/5/456a2f03-8304-4512-804c-76653e30f436.jpg
2x2;573011;https://cards.scryfall.io/large/front/9/9/99074b05-f252-4626-a96a-6bc286e8d03a.jpg
2x2;573012;https://cards.scryfall.io/large/front/d/3/d3c8f1c8-2b57-41a3-abeb-77ac7de62fa1.jpg
2x2;573013;https://cards.scryfall.io/large/front/4/3/4370142f-441b-4e70-bef9-f79e6a877ee9.jpg
2x2;573014;https://cards.scryfall.io/large/front/5/5/5587191b-b56a-452d-8a18-1622df83c267.jpg
2x2;573015;https://cards.scryfall.io/large/front/d/c/dca972d7-fcf8-4ac4-a98b-fffb2fbb4dbc.jpg
2x2;573016;https://cards.scryfall.io/large/front/0/1/0163dd21-9f9f-4656-b0b2-7774be0b6ada.jpg
2x2;573017;https://cards.scryfall.io/large/front/5/9/599cf02f-47a1-47b4-b67e-8f27fa65c151.jpg
2x2;573018;https://cards.scryfall.io/large/front/b/3/b359c884-dfbe-4c16-9c83-f9f906db1f40.jpg
2x2;573019;https://cards.scryfall.io/large/front/6/5/656127b7-21c4-40ce-8fff-5cc3d38398f8.jpg
2x2;573020;https://cards.scryfall.io/large/front/d/e/dedcbd3b-7e30-44cf-b9b7-1bb32c11ef67.jpg
2x2;573021;https://cards.scryfall.io/large/front/9/4/94ba4278-c63e-49b4-bf60-16dfe5c70a0b.jpg
2x2;573022;https://cards.scryfall.io/large/front/4/7/47fdac35-d709-4078-8205-ad7c79b6644c.jpg
2x2;573023;https://cards.scryfall.io/large/front/c/8/c8c8390f-4072-454f-8dc4-174919187a47.jpg
2x2;573024;https://cards.scryfall.io/large/front/3/c/3c9899a8-f5b0-427f-ac87-09fc8afe0f23.jpg
2x2;573025;https://cards.scryfall.io/large/front/1/4/14da7322-924c-4018-a38a-89f4ea85d435.jpg
2x2;573026;https://cards.scryfall.io/large/front/6/f/6f10099a-d256-44ec-a7a3-c93b27741d06.jpg
2x2;573027;https://cards.scryfall.io/large/front/5/4/543e99bd-04dc-4bf9-87df-86a810135dfe.jpg
2x2;573028;https://cards.scryfall.io/large/front/2/0/200693d6-7164-4b24-8cff-c1f3e407fea9.jpg
2x2;573029;https://cards.scryfall.io/large/front/d/0/d0e276fb-3af7-444e-b132-1fe9f2e1fd2a.jpg
2x2;573030;https://cards.scryfall.io/large/front/c/f/cf722227-5b90-47e3-9f56-5ba43114c14e.jpg
2x2;573031;https://cards.scryfall.io/large/front/6/b/6b635f1c-1e65-4aec-af23-e75e49665014.jpg
2x2;573032;https://cards.scryfall.io/large/front/6/8/68dce077-4ecd-406a-9052-05d5485ffa6f.jpg
2x2;573033;https://cards.scryfall.io/large/front/b/4/b4bbf009-0798-4d8b-b375-6d6fde975c34.jpg
2x2;573034;https://cards.scryfall.io/large/front/0/c/0c4f4ff8-efd2-4d22-8491-54bd6e73006c.jpg
2x2;573035;https://cards.scryfall.io/large/front/6/0/6031e3f0-0181-4785-9016-574823985a69.jpg
2x2;573036;https://cards.scryfall.io/large/front/7/8/78efee5c-970c-4f9b-9a6b-96ef3e79caaa.jpg
2x2;573037;https://cards.scryfall.io/large/front/0/3/033e6145-cf40-4fa8-98a4-ed8b5e8a66ab.jpg
2x2;573038;https://cards.scryfall.io/large/front/c/6/c6a6236c-0148-48de-be63-6ddbb34f9a2a.jpg
2x2;573039;https://cards.scryfall.io/large/front/d/1/d129496d-3ae0-4e61-9e20-6259c0754b9e.jpg
2x2;573040;https://cards.scryfall.io/large/front/6/5/65d6f1ff-7514-4fed-80e9-fd912e21bd26.jpg
2x2;573041;https://cards.scryfall.io/large/front/0/1/0143eb00-b054-4741-8423-66eed0362a30.jpg
2x2;573042;https://cards.scryfall.io/large/front/3/5/356110b1-9cfe-420c-963a-c12469786e40.jpg
2x2;573043;https://cards.scryfall.io/large/front/1/e/1e8bdd10-0bdc-4339-bd84-b540606438d6.jpg
2x2;573044;https://cards.scryfall.io/large/front/e/9/e9975663-3038-4c72-b29c-65635dbe36bb.jpg
2x2;573045;https://cards.scryfall.io/large/front/e/b/eb32086e-47a1-4088-a36b-85025daee5fe.jpg
2x2;573046;https://cards.scryfall.io/large/front/7/6/76f7d02a-7b83-4444-ac65-1661637183ee.jpg
2x2;573047;https://cards.scryfall.io/large/front/a/7/a7dd7473-9baa-4410-aeab-3373f3a5ffb9.jpg
2x2;573048;https://cards.scryfall.io/large/front/b/0/b035fa74-7e0d-4bcc-8bd7-4ae0c33db317.jpg
2x2;573049;https://cards.scryfall.io/large/front/8/1/811a2deb-034c-4ed8-83cd-b71c2ca36cea.jpg
2x2;573050;https://cards.scryfall.io/large/front/a/2/a2b760cc-800a-48a3-97d9-316e1eeafd4c.jpg
2x2;573051;https://cards.scryfall.io/large/front/5/4/54f3c523-09dc-4f2a-9bd9-7614e061de28.jpg
2x2;573052;https://cards.scryfall.io/large/front/e/c/ec17fa3c-9033-4eab-a236-3f0068595536.jpg
2x2;573053;https://cards.scryfall.io/large/front/9/3/93e26409-430b-419b-8cd2-1bce007f12d6.jpg
2x2;573054;https://cards.scryfall.io/large/front/f/6/f66202ab-cd10-4116-8e22-05b45a45fa85.jpg
2x2;573055;https://cards.scryfall.io/large/front/0/d/0dccb71b-a25a-4ef8-b2ab-716fd38dcc0b.jpg
2x2;573056;https://cards.scryfall.io/large/front/a/9/a941b1f6-9f18-4c9e-993f-bf8f52bd6f53.jpg
2x2;573057;https://cards.scryfall.io/large/front/c/2/c23c801e-b429-45d3-896e-289ec0497db0.jpg
2x2;573058;https://cards.scryfall.io/large/front/0/4/043de2ce-9ee9-414f-9385-6e5260173988.jpg
2x2;573059;https://cards.scryfall.io/large/front/6/e/6e997845-be0e-4130-8d07-5d2963ce8a5e.jpg
2x2;573060;https://cards.scryfall.io/large/front/6/9/696792c7-245a-437e-b495-477b177773ba.jpg
2x2;573061;https://cards.scryfall.io/large/front/c/9/c91adeef-c1d5-4b14-9d79-ddd0dc035786.jpg
2x2;573062;https://cards.scryfall.io/large/front/4/8/48a944c2-0711-4e0c-9cd5-cfd5ad5f8266.jpg
2x2;573063;https://cards.scryfall.io/large/front/7/1/71cdfa12-e933-4c64-b7d5-c856a6a054ff.jpg
2x2;573064;https://cards.scryfall.io/large/front/4/2/4222863c-c851-4ef7-b29f-7111b05bb843.jpg
2x2;573065;https://cards.scryfall.io/large/front/8/6/869ec7dc-dbf5-4ed4-a368-328da384ecae.jpg
2x2;573066;https://cards.scryfall.io/large/front/7/7/7761b314-844a-4ade-a584-f37712cd2293.jpg
2x2;573067;https://cards.scryfall.io/large/front/3/6/36dd80b6-28ff-488a-bc39-fb661da52e30.jpg
2x2;573068;https://cards.scryfall.io/large/front/f/6/f6729320-d557-4860-80e4-32afcf6aad34.jpg
2x2;573069;https://cards.scryfall.io/large/front/8/3/8380f74f-aa76-42dc-9596-92d651e1c1f6.jpg
2x2;573070;https://cards.scryfall.io/large/front/8/9/891067e9-dd89-4f0e-9ef8-694a831962aa.jpg
2x2;573071;https://cards.scryfall.io/large/front/b/8/b8ee89c5-5504-4b9b-b70e-4b48e4c66c76.jpg
2x2;573072;https://cards.scryfall.io/large/front/e/1/e197d420-fc69-4672-90f0-2264f35d1c61.jpg
2x2;573073;https://cards.scryfall.io/large/front/4/1/41907913-2308-4d76-b737-216088ce0d57.jpg
2x2;573074;https://cards.scryfall.io/large/front/8/9/896e1b11-1796-4fec-bb1c-111b0f9768f7.jpg
2x2;573381;https://cards.scryfall.io/large/front/d/2/d2c632e1-faa8-40f9-a5b7-8773644516fa.jpg
2x2;573382;https://cards.scryfall.io/large/front/8/a/8a4358e0-9dad-48dd-aad0-d4a3ab4766c7.jpg
2x2;573383;https://cards.scryfall.io/large/front/9/4/942c0703-f745-40bb-b894-8a64e854cd64.jpg
2x2;573384;https://cards.scryfall.io/large/front/f/6/f68a7e08-6af2-4eab-afd4-7eb9db431e9c.jpg
2x2;573385;https://cards.scryfall.io/large/front/9/0/90ac0230-151f-4079-9963-42b123e4b3fe.jpg
2x2;573386;https://cards.scryfall.io/large/front/4/6/46f882a1-a34a-4319-bb75-c11a1193e8e8.jpg
2x2;573387;https://cards.scryfall.io/large/front/0/b/0bdc0779-8c92-404d-b959-db9f4bd63947.jpg
2x2;573388;https://cards.scryfall.io/large/front/c/d/cd8208ec-5049-4f9b-a5ea-89097cb1d141.jpg
2x2;573389;https://cards.scryfall.io/large/front/3/8/38befc96-938e-4b7f-97da-ed67ccd8900b.jpg
2x2;573390;https://cards.scryfall.io/large/front/4/b/4be8ab20-e402-48d9-8a39-7cf09d333374.jpg
2x2;573391;https://cards.scryfall.io/large/front/4/e/4e3b9aac-c5d5-4284-9c7c-67b23748fa45.jpg
2x2;573392;https://cards.scryfall.io/large/front/1/8/1802943c-07cc-48bb-a861-f18cb5f2b0ae.jpg
2x2;573393;https://cards.scryfall.io/large/front/4/9/499ac8a0-9f1a-4ece-a1b3-b175bb1e8486.jpg
2x2;573394;https://cards.scryfall.io/large/front/e/b/ebda0fb2-ba10-46e0-ab9d-5a2736553b5d.jpg
2x2;573395;https://cards.scryfall.io/large/front/2/f/2fddeced-9d04-4b4c-bf3f-e9add96f4f5a.jpg
2x2;573396;https://cards.scryfall.io/large/front/1/f/1fc1a7bc-03fe-43ae-97b2-f0a63bae7c74.jpg
2x2;573397;https://cards.scryfall.io/large/front/0/d/0d840284-ce56-4e4f-822f-8b237a261d1e.jpg
2x2;573398;https://cards.scryfall.io/large/front/8/3/83a69886-8fc7-4f0e-b43e-afa4fc1a0ec5.jpg
2x2;573399;https://cards.scryfall.io/large/front/d/0/d0b178b9-c71b-4f4b-ac0d-ae2a16a19410.jpg
2x2;573400;https://cards.scryfall.io/large/front/6/d/6dc7d280-31be-48b8-aa1e-8de676ca01ba.jpg
2x2;573401;https://cards.scryfall.io/large/front/7/e/7eac20be-9c39-4808-a8bc-d89fe7991dd7.jpg
2x2;573402;https://cards.scryfall.io/large/front/7/0/70aaaffa-4518-466b-9157-7cd41ac28fcf.jpg
2x2;573403;https://cards.scryfall.io/large/front/6/8/68409196-abd1-4ac5-87d0-72cb1e4a68fd.jpg
2x2;573404;https://cards.scryfall.io/large/front/b/b/bb0b3575-c7bd-411d-9aa4-3a986b7876a9.jpg
2x2;573405;https://cards.scryfall.io/large/front/4/2/42c7ad21-2f01-4f9c-8631-7d7e17169ce4.jpg
2x2;573406;https://cards.scryfall.io/large/front/6/b/6b6e96a0-5c2d-44f4-9191-48a6bd27536e.jpg
2x2;573407;https://cards.scryfall.io/large/front/f/6/f6ef9e68-0d77-4b56-b03c-b520f4af4c01.jpg
2x2;573408;https://cards.scryfall.io/large/front/5/0/50269303-0bd9-474e-bd16-e0d13a5cbb74.jpg
2x2;573409;https://cards.scryfall.io/large/front/8/7/870c962b-2c0d-4b17-b951-1a73f17c65f7.jpg
2x2;573410;https://cards.scryfall.io/large/front/9/7/971631cc-f2e1-4eaf-8c23-71707489bdfc.jpg
2x2;573411;https://cards.scryfall.io/large/front/9/6/961ec8de-1029-489c-a8a3-283b5f2bf77c.jpg
2x2;573412;https://cards.scryfall.io/large/front/6/7/67fec89d-a66b-460f-b8dd-96e8c97d8d50.jpg
2x2;573413;https://cards.scryfall.io/large/front/0/9/09c810eb-1402-428b-850a-72d81f880d8f.jpg
2x2;573414;https://cards.scryfall.io/large/front/3/5/355dcac7-120b-4c52-b077-bf36c41c579d.jpg
2x2;573415;https://cards.scryfall.io/large/front/c/9/c9136885-785f-4b71-a834-d0eb1d2a042a.jpg
2x2;573416;https://cards.scryfall.io/large/front/1/7/1702e178-f67c-4fe8-9dc9-99247f5b9f96.jpg
2x2;573417;https://cards.scryfall.io/large/front/0/d/0d606c86-ea7a-49c8-9afb-778265063113.jpg
2x2;573418;https://cards.scryfall.io/large/front/6/1/61828058-6ad2-4788-adfd-a898e25974a3.jpg
2x2;573419;https://cards.scryfall.io/large/front/6/e/6eebe1a2-5723-4c61-bdb8-4167c244bf6a.jpg
2x2;573420;https://cards.scryfall.io/large/front/7/e/7eea863e-ebc0-4c8e-b464-80b7dbabe30b.jpg
2x2;573421;https://cards.scryfall.io/large/front/f/c/fcc93bbd-db0d-47d2-a079-186a78224136.jpg
2x2;573422;https://cards.scryfall.io/large/front/c/a/cab0dc75-e883-4428-b65a-bbbc582b3c97.jpg
2x2;573423;https://cards.scryfall.io/large/front/a/f/af570ca5-4123-4043-a2fc-8b3a7bdfdf38.jpg
2x2;573424;https://cards.scryfall.io/large/front/0/0/00d2af40-f20b-4f78-8ef5-ed33e6f0b835.jpg
2x2;573425;https://cards.scryfall.io/large/front/5/1/51661771-f654-418a-8ef9-11b651fce97c.jpg
